Test,x0(m),y0(m),d(m),SNR(dB),direction_theta(rad),R_Tar(Mbps),V_Tar(m/s),UE_num,V_Cond,Connected UE_num for target AP,R_targetAP,SNR_Connected_targetAP,Ideal_Thr(Target),UTI_Thr_List(per10ms),UTI(3%),UTI(5%),Runtime
39,3.8712369682706007,1.3683571151542855,0.16943083893757782,20.339948729382073,2.900257915898622,50.0,6.183004844765146,50,"(0.1,)",1,[50.0],[20.339948729382073],50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.23647426339693, 49.23647426339693, 42.93960826201554]",0.31,0.31,6.103083372116089
69,4.031377040763692,2.0250920423641814,0.8245851764403787,16.020656227414108,0.23512208778549284,50.0,4.682325658673219,50,"(0.1,)",1,[50.0],[16.020656227414108],50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 46.35023131906533]",0.5,0.5,9.354871273040771
80,8.28793832972442,4.755870261522438,1.5639452236382467,9.457921205523977,1.6179543145125432,50.0,7.561281398571384,50,"(0.1,)",2,"[50.0, 77.89084248546789]","[9.457921205523977, 8.350638636140895]",32.966883763801405,"[32.32210801400762, 34.08853439815657, 33.17308213948081, 33.17308213948081, 32.15208703761304, 31.024469194481604]",0.060000000000000005,0.060000000000000005,1.3773164749145508
101,8.081212395290375,6.805853443225431,0.8696263051212314,17.099810756526217,1.703101518139111,50.0,7.621282332853984,50,"(0.1,)",2,"[50.0, 444.41575317375015]","[17.099810756526217, 19.968918558142608]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 48.80414015176634, 48.80414015176634, 48.80414015176634, 47.08136303930479]",0.41000000000000003,0.41000000000000003,7.934882402420044
102,8.486776948041907,7.451110630339355,1.229615029753758,17.646606674591776,2.364718638839181,50.0,7.621282332853984,50,"(0.1,)",2,"[50.0, 444.41575317375015]","[17.646606674591776, 19.930441771392303]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 48.80414015176634, 48.80414015176634, 48.80414015176634, 47.08136303930479]",0.31,0.31,6.119424343109131
103,8.892341500793439,8.096367817453277,1.8518464353653377,16.800040085911082,2.6573982933140847,50.0,7.621282332853984,50,"(0.1,)",2,"[50.0, 444.41575317375015]","[16.800040085911082, 19.836101210188243]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 48.80414015176634, 48.80414015176634, 48.80414015176634, 47.08136303930479]",0.21,0.21,4.2575085163116455
104,8.756088290320259,8.201863582223627,1.9518730775564976,15.445431970575145,1.3066338261594195,50.0,3.149638243576993,50,"(0.1,)",2,"[50.0, 444.41575317375015]","[15.445431970575145, 19.92787158891441]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 48.80414015176634, 48.80414015176634, 48.80414015176634, 47.08136303930479]",0.11000000000000001,0.11000000000000001,2.4692277908325195
105,8.451795049060804,8.120574997675469,1.8941956115177832,14.541502909449832,1.467841620928517,50.0,3.149638243576993,50,"(0.1,)",2,"[50.0, 444.41575317375015]","[14.541502909449832, 19.706528285227552]",48.80414015176634,"[47.08136303930479, 48.68054190879158, 48.68054190879158, 46.85388878414905, 46.85388878414905, 46.85388878414905, 46.85388878414905, 44.92385257873393]",0.01,0.08000000000000002,1.8111560344696045
138,2.544479447147924,1.8063566847648114,1.3277095179410543,16.85406674022126,2.3894192723048686,50.0,4.074813739961904,50,"(0.1,)",3,"[50.0, 167.53789828859982, 74.84128603204543]","[16.85406674022126, 17.554310086498756, 16.471521412986817]",37.5217736947188,"[38.357327471868075, 38.357327471868075, 37.818978749949395, 37.818978749949395, 37.818978749949395, 37.25585033531641, 37.25585033531641, 37.89140005962535, 37.89140005962535, 37.89140005962535, 37.27795149752835, 37.27795149752835, 37.27795149752835, 36.651645997710574, 36.651645997710574, 36.651645997710574, 37.12967561993746, 37.12967561993746, 37.12967561993746, 36.476417539164984, 35.820293105788515, 35.820293105788515, 36.850350528972484, 36.18521614221696, 36.18521614221696, 36.18521614221696, 35.52315107333348]",0.21,0.27,5.315347194671631
139,2.1576569383118507,1.6782574388201563,1.6489271845691638,17.02434697756914,2.5590704305247547,50.0,4.074813739961904,50,"(0.1,)",4,"[50.0, 77.94809772460106, 167.53789828859982, 74.84128603204543]","[17.02434697756914, 16.30732584617685, 16.70623497047371, 16.570135775334652]",28.418550044719012,"[27.958463623146265, 27.958463623146265, 27.958463623146265, 27.488734498282934, 27.488734498282934, 27.847256714953097, 27.847256714953097, 27.847256714953097, 27.357313154373742, 27.357313154373742, 26.865219829341388]",0.04,0.11000000000000001,2.3975870609283447
149,3.380747768596341,0.42860544711948423,0.9005754948355876,22.284228910677296,1.3234650325520643,50.0,6.88984680476575,50,"(0.1,)",3,"[50.0, 76.86648058544534, 97.10391448219438]","[22.284228910677296, 16.583461291579837, 21.936440716346986]",49.40774425282247,"[49.16058071602998, 48.695820285041215, 48.44329518654719, 48.094731064498696, 48.094731064498696, 47.656949162322924, 47.13687744928821, 47.13687744928821, 46.535674018410546]",0.060000000000000005,0.09000000000000001,2.0545058250427246
150,4.059192157154521,0.30855086967519574,0.9909219217653812,20.978419182948855,2.0632623431690127,50.0,6.889846804765795,50,"(0.1,)",2,"[50.0, 97.10391448219438]","[20.978419182948855, 20.40255508077425]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.67685458537561, 49.67685458537561, 46.868297853019214]",0.26,0.26,5.195239543914795
151,4.592380551536014,0.45173069519290476,1.1605338756810684,19.357537025981337,1.969571989944019,50.0,5.265717954965312,50,"(0.1,)",3,"[50.0, 75.57391527698863, 72.43341854910167]","[19.357537025981337, 16.598006551732773, 17.442302176812262]",42.98043659753253,"[41.98594989081782, 41.08004732936739, 41.08004732936739, 39.94983211626974]",0.019999999999999997,0.04,1.146932601928711
152,5.074572392844608,0.663317282640852,1.3137072240461205,16.67167546016579,0.04944312973852071,50.0,5.265717954965312,50,"(0.1,)",2,"[50.0, 127.79441517724679]","[16.67167546016579, 19.684357509832783]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.3253797885737, 47.30825158499918]",0.63,0.63,12.161281824111938
153,5.556764234153203,0.8749038700887992,0.7882086866582706,19.16065963346489,0.08246672160724461,50.0,5.265717954965312,50,"(0.1,)",2,"[50.0, 127.79441517724679]","[19.16065963346489, 18.826459248316098]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.3253797885737, 47.30825158499918]",0.53,0.53,10.671491622924805
154,6.0389560754617975,1.0864904575367464,0.26697361023335064,20.668269967373902,0.2456610467328236,50.0,5.265717954965312,50,"(0.1,)",2,"[50.0, 127.79441517724679]","[20.668269967373902, 17.820319963095706]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.3253797885737, 47.30825158499918]",0.43,0.43,8.59647798538208
155,6.521147916770392,1.2980770449846937,0.2753771868245148,20.854444828299243,2.9035756365876333,50.0,5.265717954965312,50,"(0.1,)",2,"[50.0, 127.79441517724679]","[20.854444828299243, 16.67986352985507]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.3253797885737, 47.30825158499918]",0.33,0.33,6.47847318649292
156,7.003339758078987,1.509663632432641,0.7968349848686489,19.335818899375244,3.0600206885179952,50.0,5.265717954965312,50,"(0.1,)",2,"[50.0, 127.79441517724679]","[19.335818899375244, 15.420679998981488]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 47.30825158499918]",0.22999999999999998,0.22999999999999998,4.897087335586548
160,8.932107123313365,2.356009982224426,1.4058346894352174,17.626451824940865,1.2871955380173798,50.0,5.265717954965303,50,"(0.1,)",2,"[50.0, 67.07641759817695]","[17.626451824940865, 20.253489897771768]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.807828649925895, 49.09515698921838, 47.16402486448175]",0.32,0.32,6.4253249168396
161,9.41429896462196,2.567596569672371,1.3562341193349885,19.32691022926693,1.6691672942977038,50.0,5.265717954965303,50,"(0.1,)",2,"[50.0, 67.07641759817695]","[19.32691022926693, 20.267057492625476]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.807828649925895, 49.09515698921838, 49.09515698921838, 47.16402486448175]",0.22999999999999998,0.22999999999999998,4.6322410106658936
162,9.546435272942643,2.3674268587990066,1.595561855509715,18.654615179912206,2.27308329104607,50.0,6.518893116044362,50,"(0.1,)",2,"[50.0, 67.07641759817695]","[18.654615179912206, 20.12307961145921]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.807828649925895, 49.09515698921838, 47.16402486448175]",0.12000000000000001,0.12000000000000001,2.644468307495117
169,9.556371548947668,2.2285352889789114,1.7219436523402112,18.240148174776778,0.8651870553155283,50.0,4.309428658320201,50,"(0.1,)",2,"[50.0, 444.41575317375015]","[18.240148174776778, 13.186027188347927]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.06480724378745, 49.06480724378745, 49.06480724378745, 49.06480724378745, 47.13235007773062]",0.59,0.59,11.549506664276123
170,9.71534863165788,2.6290824657065284,1.4793086558694566,19.6773134065193,1.0887987264142955,50.0,4.309428658320201,50,"(0.1,)",2,"[50.0, 457.5125364313861]","[19.6773134065193, 17.924575440706572]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.06480724378745, 49.06480724378745, 49.06480724378745, 47.13235007773062]",0.48,0.48,9.31728982925415
171,9.508679415880696,2.7082849243293348,1.2887066209811346,19.959949186707394,1.1253549473557138,50.0,3.735907478738852,50,"(0.1,)",2,"[50.0, 457.5125364313861]","[19.959949186707394, 17.654736770849645]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.06480724378745, 49.06480724378745, 49.06480724378745, 47.13235007773062]",0.38,0.38,7.664017677307129
172,9.141396727507757,2.6399221148601812,1.1770574792168285,19.30015478110614,1.4158459585799061,50.0,3.735907478738852,50,"(0.1,)",2,"[50.0, 37.22453462834998]","[19.30015478110614, 20.067996245385793]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.06480724378745, 49.06480724378745, 49.06480724378745, 47.13235007773062]",0.28,0.28,5.517818450927734
173,8.774114039134819,2.5715593053910277,1.1786873875603627,17.88334601294916,1.7343619362076745,50.0,3.735907478738852,50,"(0.1,)",3,"[50.0, 37.22453462834998, 74.84128603204543]","[17.88334601294916, 20.12307961145921, 16.285776433272225]",39.76011653884076,"[39.76011653884076, 38.963814436497465, 38.963814436497465, 38.080420825937445, 38.080420825937445, 38.080420825937445, 37.11108269821887]",0.04,0.07,1.5239245891571045
174,8.40683135076188,2.503196495921874,1.2931680863682835,16.66471007392925,2.0234099172953584,50.0,3.735907478738852,50,"(0.1,)",2,"[50.0, 37.22453462834998]","[16.66471007392925, 19.51211487139202]",50.0,"[50.0, 50.0, 50.0, 50.0, 49.06480724378745, 49.06480724378745, 49.06480724378745, 47.13235007773062]",0.08000000000000002,0.08000000000000002,1.9441769123077393
180,6.203135220524249,2.093019639106953,0.8443212774029375,16.29385173543087,1.4423053079757358,50.0,3.735907478738852,50,"(0.1,)",2,"[50.0, 74.37924914915205]","[16.29385173543087, 16.152245755082873]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.18844770304398, 47.6623443534688, 47.6623443534688, 47.6623443534688, 46.01228638135516]",0.21,0.24,4.861190557479858
181,5.835852532151311,2.0246568296377996,0.878414098719942,15.496094455460215,1.8777298624608807,50.0,3.735907478738852,50,"(0.1,)",3,"[50.0, 34.82185736187652, 74.37924914915205]","[15.496094455460215, 17.05346778471942, 16.983823134178305]",34.58549973022475,"[33.94310382432775, 33.94310382432775, 34.56997691084929, 34.56997691084929, 34.56997691084929, 33.72449121281463, 33.72449121281463, 33.72449121281463, 32.79229846869598]",0.09000000000000001,0.09000000000000001,2.073664903640747
182,5.468569843778372,1.956294020168646,1.053320621643071,14.661201212498733,2.222630272214081,50.0,3.735907478738852,50,"(0.1,)",2,"[50.0, 74.37924914915205]","[14.661201212498733, 15.257843157671502]",49.18844770304398,"[47.6623443534688, 47.6623443534688, 47.6623443534688, 46.01228638135516]",0.01,0.04,1.120004653930664
184,4.734004467032495,1.819568401230339,1.1369577629885768,14.770090861829509,0.34068023095827993,50.0,3.735907478738852,50,"(0.1,)",2,"[50.0, 457.5125364313861]","[14.770090861829509, 21.709845051603587]",49.53835715940641,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.22885249234106, 46.60586953522088]",0.6,0.6,11.504088878631592
185,4.3667217786595565,1.7512055917611855,0.7947029617949635,17.066360190348036,0.49840749374588794,50.0,3.735907478738852,50,"(0.1,)",4,"[50.0, 127.79441517724679, 76.86648058544534, 457.5125364313861]","[17.066360190348036, 19.32208541860199, 17.551928479166335, 22.016513413589198]",28.486981277560005,"[29.03650436615536, 29.03650436615536, 29.03650436615536, 29.518447277019266, 29.518447277019266, 29.518447277019266, 30.844312686198485, 30.844312686198485, 31.204344870824066, 31.204344870824066, 31.204344870824066, 31.495687580770564, 31.495687580770564, 31.495687580770564, 31.71966328752836, 31.71966328752836, 31.71966328752836, 31.87726352238743, 31.87726352238743, 31.9703967376589, 31.9703967376589, 31.9703967376589, 32.89615673599543, 32.89615673599543, 32.89615673599543, 32.8741291298434, 32.8741291298434, 32.8741291298434, 32.796358784231685, 32.796358784231685, 32.665735177225216, 32.665735177225216, 32.48638571563964, 32.48638571563964, 31.585141670364973, 31.585141670364973, 30.61285971939414, 30.61285971939414, 30.61285971939414, 29.572516114157924, 29.572516114157924, 28.467461785802364, 28.25513094347022, 27.09549411966151, 27.09549411966151, 25.88036320501819]",0.44,0.46,8.72074580192566
186,3.9994390902866175,1.682842782292032,0.4995725512328742,18.729080299009603,0.8639744209190102,50.0,3.7359074787388957,50,"(0.1,)",3,"[50.0, 127.79441517724679, 457.5125364313861]","[18.729080299009603, 18.961334136007718, 22.107568489600887]",41.60579316109875,"[41.60579316109875, 41.994250107694086, 41.994250107694086, 41.994250107694086, 42.292884383371145, 42.292884383371145, 42.292884383371145, 42.503018029849905, 42.503018029849905, 42.62719565021186, 42.62719565021186, 43.811145414523494, 43.811145414523494, 43.861542314660575, 43.861542314660575, 43.861542314660575, 43.83217217312453, 43.83217217312453, 43.83217217312453, 43.72847837897558, 43.55431356963362, 43.55431356963362, 43.31518095418619, 43.31518095418619, 42.1135222271533, 42.1135222271533, 40.81714629252552, 40.81714629252552, 40.81714629252552, 39.4300214855439]",0.3,0.3,5.605427503585815
187,3.6321564019136745,1.6144799728228785,0.3830571291581683,19.13939776938446,1.6994823872383091,50.0,3.7359074787388957,50,"(0.1,)",3,"[50.0, 127.79441517724679, 457.5125364313861]","[19.13939776938446, 18.60899210951819, 21.685720924096184]",42.503018029849905,"[42.62719565021186, 43.811145414523494, 43.861542314660575, 43.861542314660575, 43.861542314660575, 43.83217217312453, 43.83217217312453, 43.83217217312453, 43.72847837897558, 43.72847837897558, 43.55431356963362, 43.55431356963362, 43.55431356963362, 43.31518095418619, 42.1135222271533, 42.1135222271533, 40.81714629252552, 40.81714629252552, 40.81714629252552, 39.4300214855439]",0.16999999999999998,0.19999999999999998,4.324110984802246
188,3.2648737135407315,1.546117163353725,0.5683598228643689,19.69907776648402,2.4095416368465923,50.0,3.7359074787388957,50,"(0.1,)",3,"[50.0, 127.79441517724679, 457.5125364313861]","[19.69907776648402, 16.90138012114194, 21.29668987335503]",43.72847837897558,"[43.55431356963362, 43.55431356963362, 43.31518095418619, 43.31518095418619, 42.1135222271533, 42.1135222271533, 40.81714629252552]",0.049999999999999996,0.07,1.7866122722625732
189,3.0335060057677525,1.7979004900211704,0.9019748282165742,18.367995084871396,2.402275023138138,50.0,4.831230245610028,50,"(0.1,)",3,"[50.0, 127.79441517724679, 457.5125364313861]","[18.367995084871396, 14.883615135561275, 20.13485712342076]",40.81714629252552,"[39.4300214855439, 37.95661571440315]",0.01,0.019999999999999997,0.7460048198699951
