Test,x0(m),y0(m),d(m),SNR(dB),direction_theta(rad),R_Tar(Mbps),V_Tar(m/s),UE_num,V_Cond,Connected UE_num for target AP,R_targetAP,SNR_Connected_targetAP,Ideal_Thr(Target),UTI_Thr_List(per10ms),UTI(3%),UTI(5%),Runtime
14,9.689107240533748,4.812506385634223,4.692854202791086,34.19533399323858,1.2178347626020254,50.0,3.9779175243964944,50,"(0.1,)",32,"[50.0, 37.9760198532419, 40.134863490555986, 43.12042296978449, 10.0, 32.086006140954154, 54.9873571959253, 11.557218915653673, 37.46893499457145, 17.933158156949307, 30.412554854836465, 10.0, 28.37569007803743, 23.92467743711149, 42.539337417007346, 25.469767369511302, 33.124380021899874, 31.04543996973816, 10.0, 23.468810329257767, 13.064361366345913, 10.9026643997134, 18.27876648386608, 52.403840914692104, 25.03942866167775, 21.09514554840563, 18.955834693755037, 10.0, 27.044214635362394, 30.066071748118066, 17.29522240963779, 26.750737228315298]","[34.19533399323858, 35.74327367222419, 38.306717771745966, 50.93818175399739, 22.893845294819045, 28.766508073490087, 58.07655364459322, 25.99263231366493, 40.37227244483002, 47.877335398628404, 33.99487875643027, 27.806255496866456, 50.34184249155374, 37.29335734629702, 62.411463570576586, 33.9290741813014, 41.4165264847313, 52.723124512788296, 39.78091309730921, 19.231880577849857, 25.030979126787884, 25.36321254956651, 39.282865780207736, 52.382142618529414, 31.546241174732206, 39.26153035558757, 26.539623773718553, 26.445001446010913, 40.91194304715637, 28.593543684808324, 31.81355243901994, 29.264525190536858]",7.099995658204742,[6.151294991645023],0.01,0.01,0.800673246383667
41,6.095932887651826,8.510145346221991,3.6772529483081215,37.54324340124503,0.48777502183769184,50.0,10.100617304041467,50,"(0.1,)",34,"[50.0, 37.9760198532419, 40.134863490555986, 43.12042296978449, 10.0, 32.086006140954154, 54.9873571959253, 11.557218915653673, 37.46893499457145, 17.933158156949307, 30.237307130834502, 30.412554854836465, 10.0, 28.37569007803743, 23.92467743711149, 40.67478865203127, 25.469767369511302, 33.124380021899874, 31.04543996973816, 10.0, 23.468810329257767, 13.064361366345913, 10.9026643997134, 18.27876648386608, 52.403840914692104, 25.03942866167775, 21.09514554840563, 18.955834693755037, 10.0, 39.35211818797064, 27.044214635362394, 30.066071748118066, 17.29522240963779, 26.750737228315298]","[37.54324340124503, 29.878133643268985, 40.84656498150797, 36.024090788719604, 37.02011363173571, 27.18280996265193, 52.15902589591944, 32.935113617351554, 40.59116092901868, 53.41474590607568, 27.515690321194896, 26.64388194674929, 29.076166158477527, 59.424755255192174, 30.83901925883122, 29.709686859026007, 59.022764591531384, 61.28486498314493, 49.17052216065496, 24.407953757648897, 28.01006875032467, 26.499991725592903, 40.95569296687885, 35.96031521501302, 47.54246309577024, 51.26457186653003, 50.13765431205684, 29.742868229065426, 35.8124249356362, 32.341664312956475, 29.75240410788045, 33.087670457435095, 23.169209447065672, 37.06716964577392]",7.3363820529766715,[6.374677126461931],0.01,0.01,9.29630160331726
42,5.733735183769311,8.09567281384835,3.1814395311400685,36.59619261731868,0.4537409476516129,50.0,12.283992573740788,50,"(0.1,)",32,"[50.0, 40.134863490555986, 43.12042296978449, 10.0, 32.086006140954154, 54.9873571959253, 11.557218915653673, 37.46893499457145, 17.933158156949307, 30.412554854836465, 10.0, 28.37569007803743, 23.92467743711149, 40.67478865203127, 25.469767369511302, 33.124380021899874, 31.04543996973816, 10.0, 23.468810329257767, 13.064361366345913, 10.9026643997134, 18.27876648386608, 52.403840914692104, 25.03942866167775, 21.09514554840563, 18.955834693755037, 10.0, 39.35211818797064, 27.044214635362394, 30.066071748118066, 17.29522240963779, 26.750737228315298]","[36.59619261731868, 43.61816254176571, 36.002653929364136, 17.283903252072744, 36.45955743327663, 56.167569309133526, 30.44722691021303, 38.360149848480496, 53.41474590607568, 35.428788286633775, 24.197715806850304, 58.924131364865325, 26.810657016691543, 29.987211111640264, 40.04978574198888, 56.22764141787599, 51.0426419300414, 21.087650968618895, 27.727713657757253, 23.568405666766814, 34.02379207004841, 46.56790510633109, 48.64751374370648, 53.0308385663818, 50.13765431205684, 30.159546501759024, 38.12296351260868, 28.36888739225933, 29.75240410788045, 33.25792504329249, 28.14040793455434, 50.77271460591092]",7.598317444792096,"[10.165779122602858, 10.165779122602858, 10.165779122602858, 10.348446954173294, 9.920447090570493, 9.920447090570493, 9.920447090570493, 10.297789785662223, 10.297789785662223, 10.297789785662223, 10.297789785662223, 10.297789785662223, 10.297789785662223, 10.295114710663057, 9.920447090570493, 9.920447090570493, 10.348446954173294, 10.165779122602858, 10.165779122602858, 8.607151999323433, 9.211580405033809, 9.211580405033809, 10.116567288962074, 10.165779122602858, 10.116567288962074, 10.165779122602858, 10.165779122602858, 10.165779122602858, 10.116567288962074, 9.820625629521972, 9.820625629521972, 10.26055264616888, 10.424067282339317, 10.643146302678463, 10.682816278621116, 10.924170748076719, 10.897016801806487, 10.865465003072515, 11.11367236908071, 10.643584609380936, 10.887189081858724, 10.643584609380936, 10.715534845097645, 10.865465003072515, 10.715534845097645, 11.11367236908071, 10.887189081858724, 10.989316380077325, 11.0486808382268, 11.118134915252663, 11.762116657044517, 11.334962387659932, 11.506886253809995, 11.823171189844748, 11.816313461036486, 11.616585665033483, 11.091606075824782, 11.091606075824782, 10.93591890607592, 11.002146934917736, 11.007887598589832, 11.060728012377378, 11.285260724714316, 11.466184348361066, 11.114370866629217, 11.0426459904652, 10.495526245440278, 10.924467218725136, 11.264876566033594, 11.26036697140751, 11.26036697140751, 10.96616026382164, 10.794113796002112, 10.794113796002112, 10.794113796002112, 10.794113796002112, 10.783494935198403, 10.462082609603806, 10.458523718231058, 10.461066269185098, 10.328175481082688, 8.93644671997055, 8.558421444252685, 8.382194388061597, 5.92682383548604]",0.85,0.85,43.0101683139801
43,5.2311129029281185,7.520823408920694,2.531395629462611,49.59905020282654,0.6678520790480487,50.0,0.6395334337431268,50,"(0.1,)",31,"[50.0, 37.9760198532419, 40.134863490555986, 43.12042296978449, 10.0, 32.086006140954154, 54.9873571959253, 11.557218915653673, 37.46893499457145, 17.933158156949307, 30.412554854836465, 10.0, 28.37569007803743, 23.92467743711149, 25.469767369511302, 33.124380021899874, 31.04543996973816, 10.0, 23.468810329257767, 13.064361366345913, 10.9026643997134, 18.27876648386608, 25.03942866167775, 21.09514554840563, 18.955834693755037, 10.0, 39.35211818797064, 27.044214635362394, 30.066071748118066, 17.29522240963779, 26.750737228315298]","[49.59905020282654, 37.41255654622548, 35.75823204437049, 30.536218924160174, 30.386346141537164, 34.385614537782544, 52.918350952629126, 24.912144847061313, 35.9431221011738, 49.04726637976605, 33.30639422608589, 24.450143265360285, 49.7899746191508, 24.123021701606163, 37.525536609123364, 58.660164093353075, 39.02528023255546, 19.532647768893238, 31.8946162187487, 17.58689335932999, 30.678430747435193, 35.96031521501302, 51.26457186653003, 51.97330051435465, 29.554400338135803, 32.655618829172425, 28.36888739225933, 37.96680413827554, 33.613241488815305, 26.403008446260063, 50.59418066976967]",10.629976552941649,"[10.629976552941649, 10.629976552941649, 10.629976552941649, 10.627215185200575, 10.24046151284696, 10.24046151284696, 10.682267823662755, 10.493707481396498, 8.884802063817737]",0.049999999999999996,0.09000000000000001,2.8215670585632324
44,5.6117616177011955,7.9330588249699865,2.996178624118846,41.45586427822674,2.849616886085374,50.0,5.027919429725274,50,"(0.1,)",32,"[50.0, 37.9760198532419, 40.134863490555986, 43.12042296978449, 10.0, 32.086006140954154, 54.9873571959253, 11.557218915653673, 37.46893499457145, 17.933158156949307, 79.74105540549463, 30.412554854836465, 10.0, 28.37569007803743, 23.92467743711149, 25.469767369511302, 33.124380021899874, 31.04543996973816, 10.0, 23.468810329257767, 13.064361366345913, 10.9026643997134, 18.27876648386608, 25.03942866167775, 21.09514554840563, 18.955834693755037, 10.0, 39.35211818797064, 27.044214635362394, 30.066071748118066, 17.29522240963779, 26.750737228315298]","[41.45586427822674, 39.891052989146154, 35.75823204437049, 30.555389455157254, 29.875228462312407, 34.45444766874947, 56.52212987831314, 31.36613841755186, 36.8586752287018, 35.27877018926488, 52.62539525824025, 37.07959664289065, 21.242336770767377, 52.82312973189705, 23.795430209808433, 29.96030964916566, 58.87264942358058, 37.07318910915753, 26.309400917660906, 30.693846060674865, 25.299849214415453, 30.47193632839675, 36.16930443633547, 54.81260661007998, 50.95417262957987, 29.493821785440367, 36.25070489833489, 29.516369593659032, 32.08568119864621, 37.33031164571602, 27.11016445011662, 48.41489473263579]",8.607151999323433,"[9.211580405033809, 8.607151999323433, 10.116567288962074, 10.165779122602858, 10.116567288962074, 10.165779122602858, 10.165779122602858, 10.165779122602858, 10.116567288962074, 9.820625629521972, 9.820625629521972, 10.26055264616888, 10.26055264616888, 10.643146302678463, 10.682816278621116, 10.682816278621116, 10.897016801806487, 10.865465003072515, 10.865465003072515, 10.643584609380936, 10.887189081858724, 10.887189081858724, 10.715534845097645, 10.865465003072515, 10.715534845097645, 11.11367236908071, 10.887189081858724, 10.989316380077325, 11.0486808382268, 11.118134915252663, 11.762116657044517, 11.334962387659932, 11.506886253809995, 11.823171189844748, 11.816313461036486, 11.616585665033483, 11.091606075824782, 10.93591890607592, 10.93591890607592, 11.002146934917736, 11.007887598589832, 11.060728012377378, 11.285260724714316, 11.466184348361066, 11.114370866629217, 11.0426459904652, 10.495526245440278, 10.924467218725136, 11.264876566033594, 11.26036697140751, 11.26036697140751, 10.96616026382164, 10.794113796002112, 10.794113796002112, 10.794113796002112, 10.794113796002112, 10.783494935198403, 10.783494935198403, 10.458523718231058, 10.461066269185098, 10.328175481082688, 8.93644671997055, 8.558421444252685, 8.382194388061597, 5.92682383548604]",0.65,0.65,14.453158378601074
45,5.5355139289342805,7.79371988561639,2.84458186160481,48.72618508193113,0.3866181143884133,50.0,13.758292248957979,50,"(0.1,)",32,"[50.0, 37.9760198532419, 40.134863490555986, 43.12042296978449, 10.0, 32.086006140954154, 54.9873571959253, 11.557218915653673, 37.46893499457145, 17.933158156949307, 30.412554854836465, 10.0, 28.37569007803743, 23.92467743711149, 25.469767369511302, 33.124380021899874, 31.04543996973816, 10.0, 23.468810329257767, 13.064361366345913, 10.9026643997134, 18.27876648386608, 52.403840914692104, 25.03942866167775, 21.09514554840563, 18.955834693755037, 10.0, 39.35211818797064, 27.044214635362394, 30.066071748118066, 17.29522240963779, 26.750737228315298]","[48.72618508193113, 36.01943175537742, 35.75823204437049, 32.91238478868111, 28.310287823889958, 37.686227109684786, 56.34079121128597, 30.31493865710906, 26.37477657815678, 50.72222592003329, 36.231440986840525, 23.688380094078248, 36.88190194041107, 21.563094997705, 31.246141075892897, 58.74826523680072, 36.589181400632086, 28.741685580305294, 34.03445472183805, 28.218107708887374, 26.831049861750987, 39.632064738523646, 35.56580047736114, 56.30192049387753, 37.48016711993049, 43.299877296245356, 34.17679917911783, 30.471054689934483, 37.96680413827554, 27.69226985846194, 25.055328779525354, 33.08661610672652]",10.116567288962074,"[9.820625629521972, 10.26055264616888, 10.424067282339317, 10.643146302678463, 10.682816278621116, 10.924170748076719, 10.897016801806487, 10.865465003072515, 11.11367236908071, 10.643584609380936, 10.887189081858724, 10.643584609380936, 10.643584609380936, 10.865465003072515, 10.715534845097645, 10.715534845097645, 10.887189081858724, 10.989316380077325, 10.989316380077325, 11.118134915252663, 11.762116657044517, 11.762116657044517, 11.506886253809995, 11.823171189844748, 11.816313461036486, 11.616585665033483, 11.091606075824782, 10.93591890607592, 10.93591890607592, 11.002146934917736, 11.007887598589832, 11.060728012377378, 11.285260724714316, 11.466184348361066, 11.114370866629217, 11.0426459904652, 10.495526245440278, 10.924467218725136, 11.264876566033594, 11.26036697140751, 11.26036697140751, 10.96616026382164, 10.794113796002112, 10.794113796002112, 10.794113796002112, 10.794113796002112, 10.783494935198403, 10.462082609603806, 10.458523718231058, 10.461066269185098, 10.328175481082688, 8.93644671997055]",0.52,0.52,11.700011253356934
46,4.770144800672053,6.730669514948135,1.745866656600355,53.52876065006987,0.7843995537564321,50.0,7.315645320447289,50,"(0.1,)",29,"[50.0, 37.9760198532419, 40.134863490555986, 10.0, 32.086006140954154, 54.9873571959253, 11.557218915653673, 37.46893499457145, 17.933158156949307, 30.412554854836465, 10.0, 28.37569007803743, 23.92467743711149, 33.124380021899874, 31.04543996973816, 10.0, 23.468810329257767, 13.064361366345913, 10.9026643997134, 18.27876648386608, 52.403840914692104, 25.03942866167775, 21.09514554840563, 18.955834693755037, 10.0, 27.044214635362394, 30.066071748118066, 17.29522240963779, 26.750737228315298]","[53.52876065006987, 33.686644846454, 42.85599955782605, 36.32498672952528, 38.035159972471334, 60.04584357636817, 35.09282738938918, 40.092276547795365, 49.563377646974786, 39.372752030735285, 32.69921527396927, 36.31429707076327, 28.160375877376026, 55.797449297920856, 39.02528023255546, 32.41183251171525, 31.607392976548407, 27.976229915967675, 18.69172756616598, 33.959537000018464, 38.963930798022105, 55.193486430481975, 33.6931565985511, 51.45697988234473, 31.246430870590615, 35.54072394628725, 35.19851384669555, 26.505382937845038, 39.33903729797158]",12.263362614158025,"[12.01345002136135, 11.744645086213445, 11.824038449762918, 11.989478624080016, 11.824038449762918, 12.263362614158025, 12.01345002136135, 12.126142212499117, 12.19164782149164, 12.268286803037421, 12.978887345704294, 12.507544703624752, 12.507544703624752, 13.046257864656274, 13.038690715626467, 13.038690715626467, 12.239013600910104, 12.067220861876876, 12.067220861876876, 12.140300066116122, 12.1466345915474, 12.1466345915474, 12.452701489339935, 12.652341349915659, 12.264133370073619, 12.184988679134014, 11.581270339796168]",0.019999999999999997,0.27,6.487520456314087
47,4.49275092089451,6.403148260656835,1.492021001741486,53.21572880574123,1.1436388119869867,50.0,13.609954876149537,50,"(0.1,)",29,"[50.0, 40.134863490555986, 43.12042296978449, 10.0, 32.086006140954154, 54.9873571959253, 11.557218915653673, 37.46893499457145, 17.933158156949307, 30.412554854836465, 10.0, 28.37569007803743, 23.92467743711149, 40.67478865203127, 25.469767369511302, 33.124380021899874, 31.04543996973816, 10.0, 23.468810329257767, 13.064361366345913, 10.9026643997134, 25.03942866167775, 21.09514554840563, 18.955834693755037, 10.0, 27.044214635362394, 30.066071748118066, 17.29522240963779, 26.750737228315298]","[53.21572880574123, 36.779862768500166, 33.46762322692346, 50.638255347475976, 37.24817147997384, 61.6639816245893, 37.2995282125854, 27.171293635738483, 50.373990369249064, 38.751160470557096, 36.92407315048365, 36.88190194041107, 28.35568068384906, 32.20441511804184, 31.89126073030884, 55.797449297920856, 51.0426419300414, 50.826466090259565, 31.396032060494058, 32.863656744861395, 29.810566640606663, 57.933139011494816, 33.88979776975306, 54.1687822099009, 36.49604182620055, 29.325200717786277, 30.562472049525198, 28.685991691624405, 41.32508745336483]",12.19164782149164,"[12.978887345704294, 12.507544703624752, 12.69725379730758, 13.046257864656274, 13.038690715626467, 12.818301423485222, 12.239013600910104, 12.067220861876876, 12.067220861876876, 12.140300066116122, 12.1466345915474, 12.204941255037108, 12.204941255037108, 12.652341349915659, 12.264133370073619, 12.264133370073619, 11.581270339796168]",0.16999999999999998,0.16999999999999998,29.919431924819946
48,3.813777901658478,5.641538670626659,1.348589905235533,52.67261046355646,1.7600573086939462,50.0,4.2484742729478855,50,"(0.1,)",31,"[50.0, 37.9760198532419, 40.134863490555986, 43.12042296978449, 10.0, 53.90457010225099, 32.086006140954154, 54.9873571959253, 11.557218915653673, 37.46893499457145, 17.933158156949307, 10.0, 28.37569007803743, 23.92467743711149, 40.67478865203127, 25.469767369511302, 33.124380021899874, 31.04543996973816, 10.0, 23.468810329257767, 13.064361366345913, 10.9026643997134, 18.27876648386608, 25.03942866167775, 21.09514554840563, 18.955834693755037, 10.0, 27.044214635362394, 30.066071748118066, 17.29522240963779, 26.750737228315298]","[52.67261046355646, 36.50738089858522, 36.37704254495272, 35.37016600131431, 48.393877134623075, 48.63760702962729, 39.5111313623846, 57.38592189343831, 51.61240448110555, 39.089275670581486, 36.35166365968448, 37.61441092785717, 33.29009752800814, 24.206230749667235, 33.03982582984512, 28.38770973128888, 55.55210903013431, 52.59135311865586, 51.18604465873547, 26.412722078166915, 20.98152806531159, 28.630392100481096, 26.897362580421916, 56.30192049387753, 30.396639174790415, 57.93729375851782, 37.07318910915753, 34.47332292127934, 30.396639174790415, 26.505382937845038, 51.041571745938505]",11.288690483691271,"[11.36298074693144, 11.417525690196003, 11.649301393253488, 11.836061262824327, 11.472898959101128, 11.3988603772544, 10.834091608196415, 11.276869387071107, 11.628259681066936, 11.623604615646462, 11.623604615646462, 11.31990736910621, 11.31990736910621, 11.142311015227985, 11.142311015227985, 11.142311015227985, 11.131349610527383, 10.799569145397477, 10.799569145397477, 10.798520019803972, 10.661342432085355]",0.07,0.21,12.436822175979614
49,3.096363867948197,4.74132355820864,1.9211309233862714,54.25703560529455,2.2792194378115855,50.0,8.315117270911465,50,"(0.1,)",30,"[50.0, 40.134863490555986, 43.12042296978449, 10.0, 53.90457010225099, 32.086006140954154, 54.9873571959253, 11.557218915653673, 37.46893499457145, 17.933158156949307, 30.237307130834502, 10.0, 28.37569007803743, 23.92467743711149, 40.67478865203127, 33.124380021899874, 31.04543996973816, 10.0, 23.468810329257767, 13.064361366345913, 10.9026643997134, 18.27876648386608, 25.03942866167775, 21.09514554840563, 18.955834693755037, 10.0, 27.044214635362394, 30.066071748118066, 17.29522240963779, 26.750737228315298]","[54.25703560529455, 35.086238373522306, 31.254922859992984, 48.00302661659177, 39.786059418050996, 32.201071674976035, 57.61495751810273, 51.61240448110555, 40.08825770427119, 23.190647409280807, 26.052151812184363, 40.95151883999072, 33.090326805347146, 27.590197633553583, 35.602404612835024, 55.28006003951977, 48.61075006458933, 55.96050055582949, 33.01211433320964, 25.93945977328743, 28.630392100481096, 35.46128154765028, 55.23840153980429, 31.14790023364863, 53.86217529119678, 28.63252329404716, 36.004281644994904, 36.58956555163859, 30.37042930596089, 47.97355096477467]",12.0158683371025,"[12.011058102834678, 11.697237614743083, 11.513721382402252, 11.513721382402252, 11.513721382402252, 11.513721382402252, 11.502394597544964, 11.159554783577393]",0.03,0.08000000000000002,18.89625072479248
