Test,x0(m),y0(m),d(m),SNR(dB),direction_theta(rad),R_Tar(Mbps),V_Tar(m/s),UE_num,V_Cond,Connected UE_num for target AP,R_targetAP,SNR_Connected_targetAP,Ideal_Thr(Target),UTI_Thr_List(per10ms),UTI(3%),UTI(5%),Runtime
4088,2.2249570598164086,1.8386476265298917,2.4452042583337756,16.474199831592575,0.7115350569634398,50.0,1.1986781839870426,50,"(0.1,)",8,"[50.0, 116.17384226993421, 127.79441517724679, 97.10391448219438, 72.2534441528233, 74.84128603204543, 117.72470912705704, 74.37924914915205]","[16.474199831592575, 19.492404928300793, 15.462267066121049, 8.995940108328552, 16.837988445257373, 5.769646650306452, 18.710978309026224, 18.88547523411038]",13.761851597341417,"[13.761851597341417, 13.761851597341417, 13.761851597341417, 13.761851597341417, 13.761851597341417, 13.804653108973028, 13.804653108973028, 13.804653108973028, 13.804653108973028, 13.804653108973028, 13.804653108973028, 13.804653108973028, 13.804653108973028, 13.828983738183066, 13.828983738183066, 13.828983738183066, 13.828983738183066, 13.828983738183066, 13.828983738183066, 13.828983738183066, 13.828983738183066, 13.828983738183066, 13.833594964421156, 13.833594964421156, 13.833594964421156, 13.833594964421156, 14.200092301618593, 14.200092301618593, 14.200092301618593, 14.200092301618593, 14.195802001387634, 14.195802001387634, 14.195802001387634, 14.195802001387634, 14.195802001387634, 14.195802001387634, 14.195802001387634, 14.195802001387634, 14.195802001387634, 14.169194353656149, 14.169194353656149, 14.169194353656149, 14.169194353656149, 14.169194353656149, 14.169194353656149, 14.169194353656149, 14.169194353656149, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 14.348614857470668, 14.348614857470668, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.229588743103157, 13.229588743103157, 13.659851187211117, 13.659851187211117, 13.659851187211117, 13.659851187211117, 13.659851187211117, 13.659851187211117, 13.377169287982875, 13.377169287982875, 13.377169287982875, 13.377169287982875, 13.377169287982875, 13.377169287982875, 13.377169287982875, 13.377169287982875, 13.064637122364708]",1.17,1.33,17.881632089614868
4089,2.3427615817574736,1.8607923436854994,2.355721871201067,16.526891644404685,0.7447680766628336,50.0,1.1986781839870426,50,"(0.1,)",6,"[50.0, 116.17384226993421, 127.79441517724679, 97.10391448219438, 117.72470912705704, 74.37924914915205]","[16.526891644404685, 20.21555372202733, 19.38736948132426, 11.433983702375734, 18.393231247640546, 19.684707903154447]",18.40620414529737,"[18.40620414529737, 18.40620414529737, 18.40620414529737, 18.438644984244085, 18.438644984244085, 18.438644984244085, 18.438644984244085, 18.438644984244085, 18.438644984244085, 18.438644984244085, 18.438644984244085, 18.438644984244085, 18.438644984244085, 18.444793285894875, 18.444793285894875, 18.444793285894875, 18.93345640215812, 18.93345640215812, 18.93345640215812, 18.93345640215812, 18.927736001850178, 18.927736001850178, 18.927736001850178, 18.927736001850178, 18.927736001850178, 18.927736001850178, 18.927736001850178, 18.927736001850178, 18.927736001850178, 18.892259138208196, 18.892259138208196, 18.892259138208196, 18.892259138208196, 18.892259138208196, 18.892259138208196, 18.892259138208196, 18.892259138208196, 18.82574624524186, 18.82574624524186, 18.82574624524186, 18.82574624524186, 18.82574624524186, 18.82574624524186, 18.82574624524186, 18.82574624524186, 18.82574624524186, 18.726745408185273, 18.726745408185273, 18.726745408185273, 18.726745408185273, 18.726745408185273, 18.726745408185273, 18.726745408185273, 18.726745408185273, 18.594199853410494, 18.594199853410494, 18.594199853410494, 18.594199853410494, 18.594199853410494, 18.594199853410494, 18.594199853410494, 19.131486476627558, 19.131486476627558, 18.976615219019905, 18.976615219019905, 18.976615219019905, 18.976615219019905, 18.976615219019905, 18.976615219019905, 18.976615219019905, 18.976615219019905, 18.785198360849083, 18.785198360849083, 18.785198360849083, 18.785198360849083, 18.785198360849083, 18.785198360849083, 18.785198360849083, 18.785198360849083, 18.785198360849083, 18.556267673444843, 18.556267673444843, 18.556267673444843, 18.556267673444843, 18.556267673444843, 18.556267673444843, 18.556267673444843, 18.556267673444843, 18.289307711419795, 18.289307711419795, 18.289307711419795, 18.289307711419795, 18.289307711419795, 18.289307711419795, 18.289307711419795, 18.289307711419795, 18.289307711419795, 17.98373212689557, 17.98373212689557, 17.98373212689557, 17.98373212689557, 17.98373212689557, 17.98373212689557, 17.98373212689557, 17.98373212689557, 17.639451657470875, 17.639451657470875, 18.21313491628149, 18.21313491628149, 18.21313491628149, 18.21313491628149, 18.21313491628149, 18.21313491628149, 18.21313491628149, 18.21313491628149, 17.836225717310498, 17.836225717310498, 17.836225717310498, 17.836225717310498, 17.836225717310498, 17.836225717310498, 17.836225717310498, 17.41951616315294]",1.06,1.23,16.737497806549072
4090,2.4605661036985387,1.8829370608411071,2.2690446870239933,16.556838228389342,0.7805822392157556,50.0,1.1986781839870426,50,"(0.1,)",8,"[50.0, 116.17384226993421, 127.79441517724679, 97.10391448219438, 72.2534441528233, 200.31990737906145, 117.72470912705704, 74.37924914915205]","[16.556838228389342, 20.287660249129882, 20.401427104203705, 13.44394640924924, 17.320573168225504, 15.758444859451393, 17.937105604631412, 19.162630807351036]",13.828983738183066,"[13.828983738183066, 13.828983738183066, 13.833594964421156, 13.833594964421156, 13.833594964421156, 13.833594964421156, 14.200092301618593, 14.200092301618593, 14.200092301618593, 14.200092301618593, 14.195802001387634, 14.195802001387634, 14.195802001387634, 14.195802001387634, 14.195802001387634, 14.195802001387634, 14.195802001387634, 14.195802001387634, 14.195802001387634, 14.169194353656149, 14.169194353656149, 14.169194353656149, 14.169194353656149, 14.169194353656149, 14.169194353656149, 14.169194353656149, 14.169194353656149, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 14.348614857470668, 14.348614857470668, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.229588743103157, 13.229588743103157, 13.659851187211117, 13.659851187211117, 13.659851187211117, 13.659851187211117, 13.659851187211117, 13.659851187211117, 13.659851187211117, 13.377169287982875, 13.377169287982875, 13.377169287982875, 13.377169287982875, 13.377169287982875, 13.377169287982875, 13.377169287982875, 13.377169287982875, 13.064637122364708]",0.96,1.1300000000000001,15.409014463424683
4091,2.5783706256396037,1.9050817779967149,2.1855064943266345,17.01307021020763,0.8191870783320396,50.0,1.1986781839870426,50,"(0.1,)",9,"[50.0, 116.17384226993421, 127.79441517724679, 444.41575317375015, 97.10391448219438, 200.31990737906145, 457.5125364313861, 117.72470912705704, 74.37924914915205]","[17.01307021020763, 19.673053227493327, 17.72316706416573, 11.833996153882111, 14.988668203920222, 19.114108185100473, 13.605236660390476, 17.506714726825365, 16.77193043314648]",12.622304268105415,"[12.618490667900119, 12.618490667900119, 12.618490667900119, 12.618490667900119, 12.618490667900119, 12.618490667900119, 12.618490667900119, 12.618490667900119, 12.618490667900119, 12.59483942547213, 12.59483942547213, 12.59483942547213, 12.59483942547213, 12.59483942547213, 12.59483942547213, 12.59483942547213, 12.59483942547213, 12.550497496827907, 12.550497496827907, 12.550497496827907, 12.550497496827907, 12.550497496827907, 12.550497496827907, 12.550497496827907, 12.550497496827907, 12.550497496827907, 12.484496938790182, 12.484496938790182, 12.484496938790182, 12.484496938790182, 12.484496938790182, 12.484496938790182, 12.484496938790182, 12.484496938790182, 12.396133235606998, 12.396133235606998, 12.396133235606998, 12.396133235606998, 12.396133235606998, 12.396133235606998, 12.396133235606998, 12.754324317751704, 12.754324317751704, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 11.989154751263714]",0.6900000000000001,0.78,10.60048794746399
4092,2.696175147580669,1.9272264951523226,2.1054809591994204,17.007801345374272,0.860792593216406,50.0,1.1986781839870426,50,"(0.1,)",9,"[50.0, 116.17384226993421, 127.79441517724679, 444.41575317375015, 97.10391448219438, 200.31990737906145, 457.5125364313861, 117.72470912705704, 67.01762384219097]","[17.007801345374272, 19.018357974001354, 12.559210776574133, 17.625653683446888, 16.521310148915514, 19.593848516934052, 15.189980038777357, 16.973792846354762, 13.065584043290803]",12.618490667900119,"[12.59483942547213, 12.59483942547213, 12.59483942547213, 12.59483942547213, 12.59483942547213, 12.59483942547213, 12.59483942547213, 12.550497496827907, 12.550497496827907, 12.550497496827907, 12.550497496827907, 12.550497496827907, 12.550497496827907, 12.550497496827907, 12.550497496827907, 12.550497496827907, 12.484496938790182, 12.484496938790182, 12.484496938790182, 12.484496938790182, 12.484496938790182, 12.484496938790182, 12.484496938790182, 12.484496938790182, 12.396133235606998, 12.396133235606998, 12.396133235606998, 12.396133235606998, 12.396133235606998, 12.396133235606998, 12.396133235606998, 12.754324317751704, 12.754324317751704, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 11.989154751263714, 11.989154751263714, 11.989154751263714, 11.989154751263714, 11.989154751263714, 11.989154751263714, 11.989154751263714, 11.989154751263714, 11.759634438313917]",0.59,0.76,10.217397689819336
4093,2.813979669521734,1.9493712123079303,2.0293836724813903,16.913840973921598,0.905600935384924,50.0,1.1986781839870426,50,"(0.1,)",8,"[50.0, 116.17384226993421, 444.41575317375015, 72.2534441528233, 200.31990737906145, 457.5125364313861, 117.72470912705704, 67.01762384219097]","[16.913840973921598, 18.384397339716593, 18.769136954831676, 17.437792573563048, 17.333160719290262, 16.628803954014003, 16.998068997078835, 15.865233562544658]",14.119309683931396,"[14.119309683931396, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.119309683931396, 14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 14.348614857470668, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.229588743103157]",0.59,0.66,8.887211322784424
4094,2.931784191462799,1.971515929463538,1.957672776153392,16.82259541931967,0.9537949258528564,50.0,1.1986781839870426,50,"(0.1,)",8,"[50.0, 116.17384226993421, 444.41575317375015, 97.10391448219438, 200.31990737906145, 457.5125364313861, 117.72470912705704, 67.01762384219097]","[16.82259541931967, 16.68627091996273, 16.938837426053652, 17.119447300155315, 12.784664640767287, 17.885670872594584, 16.412014840271084, 17.333160719290262]",14.045059056138955,"[14.045059056138955, 14.045059056138955, 14.045059056138955, 14.045059056138955, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 13.945649890057872, 14.348614857470668, 14.348614857470668, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.232461414264929, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 14.088898770636813, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.917200755083632, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.716980783564846, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.48779909517168, 13.229588743103157]",0.48,0.56,7.655207872390747
4095,3.049588713403864,1.9936606466191458,1.8908474012001952,16.700371598418002,1.0055229789504065,50.0,1.1986781839870426,50,"(0.1,)",9,"[50.0, 116.17384226993421, 205.17500428981913, 444.41575317375015, 97.10391448219438, 72.2534441528233, 457.5125364313861, 117.72470912705704, 67.01762384219097]","[16.700371598418002, 15.18839687787867, 11.433983702375734, 14.806520837776414, 16.965104409426136, 17.23668070015837, 18.92383540643571, 15.817557705199508, 18.236663137533128]",12.396133235606998,"[12.396133235606998, 12.754324317751704, 12.754324317751704, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.651076812679936, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 11.989154751263714, 11.989154751263714, 11.989154751263714, 11.989154751263714, 11.989154751263714, 11.989154751263714, 11.989154751263714, 11.989154751263714, 11.759634438313917]",0.38,0.46,6.375180721282959
4096,3.167393235344929,2.0158053637747533,1.8294429967982782,17.052818310567353,1.0608803540966723,50.0,1.1986781839870426,50,"(0.1,)",9,"[50.0, 96.06382240415302, 116.17384226993421, 205.17500428981913, 444.41575317375015, 72.2534441528233, 457.5125364313861, 117.72470912705704, 67.01762384219097]","[17.052818310567353, 8.293412251416228, 12.477308434642474, 14.901268165918067, 12.490743497517965, 16.98244407870857, 19.708298624927178, 15.127204228513246, 18.42947785263541]",12.651076812679936,"[12.651076812679936, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.523465573899388, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.370845115629894, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 12.192871807613196, 11.989154751263714]",0.19999999999999998,0.28,3.994818925857544
4097,3.285197757285994,2.037950080930361,1.774022561924827,16.87647409767576,1.1198872880369528,50.0,1.1986781839870426,50,"(0.1,)",10,"[50.0, 365.1730554878729, 96.06382240415302, 116.17384226993421, 205.17500428981913, 444.41575317375015, 77.94809772460106, 457.5125364313861, 117.72470912705704, 67.01762384219097]","[16.87647409767576, 13.770074557238924, 13.76234026089949, 10.42810192508761, 17.15163338964863, 9.352263941692922, 14.003886542448852, 20.287660371056585, 14.364753350413428, 17.47610515657925]",11.271119016509452,"[11.133760604066907, 11.133760604066907, 11.133760604066907, 11.133760604066907, 11.133760604066907, 11.133760604066907, 11.133760604066907, 11.133760604066907, 10.973584626851878, 10.973584626851878, 10.973584626851878, 10.973584626851878, 10.973584626851878, 10.973584626851878, 10.973584626851878, 10.973584626851878, 10.973584626851878, 10.790239276137344, 10.790239276137344, 10.790239276137344, 10.790239276137344, 10.790239276137344, 10.790239276137344, 10.790239276137344, 10.790239276137344, 10.583670994482526]",0.18,0.26,3.6856610774993896
4101,3.7564158450502543,2.126528949552792,1.6234837278851522,15.99997395778798,1.38893807935238,50.0,1.1986781839870426,50,"(0.1,)",4,"[50.0, 365.1730554878729, 96.06382240415302, 457.5125364313861]","[15.99997395778798, 15.954267888536414, 18.237042999041527, 18.59916616189152]",26.75433857596575,"[26.75433857596575, 26.75433857596575, 26.129274244729416, 26.129274244729416, 26.129274244729416, 26.129274244729416, 26.129274244729416, 26.129274244729416, 26.129274244729416, 26.129274244729416, 26.129274244729416, 25.44511798873952, 25.44511798873952, 25.44511798873952, 25.44511798873952, 25.44511798873952, 25.44511798873952, 25.44511798873952, 25.44511798873952, 24.70318987069474]",0.12000000000000001,0.19999999999999998,2.9891560077667236
4120,5.994701761930415,2.547278575509339,1.229518611201262,15.925927797597868,1.1758235852049712,50.0,1.1986781839869989,50,"(0.1,)",3,"[50.0, 76.86648058544534, 151.12916651759576]","[15.925927797597868, 15.766597553792941, 17.558414565189388]",35.51251920191081,"[36.48249518746222, 36.48249518746222, 36.48249518746222, 36.48249518746222, 36.48249518746222, 36.48249518746222, 36.48249518746222, 37.368803124932995, 37.368803124932995, 37.368803124932995, 37.368803124932995, 37.368803124932995, 37.368803124932995, 37.368803124932995, 37.368803124932995, 37.368803124932995, 38.16999172421994, 38.16999172421994, 38.16999172421994, 38.16999172421994, 38.16999172421994, 38.16999172421994, 39.036586197454255, 39.036586197454255, 39.736254011418744, 39.736254011418744, 39.736254011418744, 39.736254011418744, 39.736254011418744, 39.736254011418744, 39.736254011418744, 39.736254011418744, 39.736254011418744, 40.348033345907176, 40.348033345907176, 40.348033345907176, 40.348033345907176, 40.348033345907176, 40.348033345907176, 40.348033345907176, 40.348033345907176, 40.872605791540465, 40.872605791540465, 40.872605791540465, 40.872605791540465, 40.872605791540465, 40.872605791540465, 40.872605791540465, 40.872605791540465, 40.872605791540465, 41.31098227751806, 41.31098227751806, 41.31098227751806, 41.31098227751806, 41.31098227751806, 41.31098227751806, 41.31098227751806, 41.31098227751806, 41.66490886778788, 41.66490886778788, 41.66490886778788, 41.66490886778788, 41.66490886778788, 41.66490886778788, 41.66490886778788, 41.66490886778788, 41.66490886778788, 42.59864903636869, 42.59864903636869, 42.59864903636869, 42.59864903636869, 42.59864903636869, 42.59864903636869, 42.59864903636869, 42.59864903636869, 42.76467645299082, 42.76467645299082, 42.76467645299082, 42.76467645299082, 42.76467645299082, 42.76467645299082, 42.76467645299082, 42.76467645299082, 42.76467645299082, 42.8528329795471, 42.8528329795471, 42.8528329795471, 42.8528329795471, 42.8528329795471, 42.8528329795471, 42.8528329795471, 42.8528329795471, 42.86662000683561, 42.86662000683561, 42.86662000683561, 42.86662000683561, 42.86662000683561, 42.86662000683561, 42.86662000683561, 42.86662000683561, 42.86662000683561, 42.80964577717956, 42.80964577717956, 42.80964577717956, 42.80964577717956, 42.80964577717956, 42.80964577717956, 42.80964577717956, 42.80964577717956, 42.68588416227744, 42.68588416227744, 42.68588416227744, 42.68588416227744, 42.68588416227744, 43.12418739242274, 43.12418739242274, 43.12418739242274, 43.12418739242274, 42.909983900159204, 42.909983900159204, 42.909983900159204, 42.909983900159204, 42.909983900159204, 42.909983900159204, 42.909983900159204, 42.909983900159204, 42.63731827059575, 42.63731827059575, 42.63731827059575, 42.63731827059575, 42.63731827059575, 42.63731827059575, 42.63731827059575, 42.63731827059575, 42.63731827059575, 42.31047696347749, 42.31047696347749, 42.31047696347749, 42.31047696347749, 42.31047696347749, 42.31047696347749, 42.31047696347749, 42.31047696347749, 41.93384866006857, 41.93384866006857, 41.93384866006857, 41.93384866006857, 41.93384866006857, 41.93384866006857, 41.93384866006857, 41.93384866006857, 41.93384866006857, 41.511658724890665, 41.511658724890665, 41.511658724890665, 41.511658724890665, 41.511658724890665, 41.511658724890665, 41.727018266008315, 41.727018266008315, 41.23947530648848, 41.23947530648848, 41.23947530648848, 41.23947530648848, 41.23947530648848, 41.23947530648848, 41.23947530648848, 41.23947530648848, 41.23947530648848, 40.71547064609386, 40.71547064609386, 40.71547064609386, 40.71547064609386, 40.71547064609386, 40.71547064609386, 40.71547064609386, 40.71547064609386, 40.159028198946196, 40.159028198946196, 40.159028198946196, 40.159028198946196, 40.159028198946196, 40.159028198946196, 40.159028198946196, 40.159028198946196, 40.219413896312574, 40.219413896312574, 40.79617961018145, 40.7867298119092, 41.3512546381302, 41.26627696755088, 41.814271334493895, 41.648119336460866, 42.17504549450493, 41.92221636019546, 41.92221636019546, 42.42324599458441, 42.078514471369076, 42.54870147643624]",2.0,2.0,26.786607027053833
4128,6.9371379374589,2.7244363127542006,1.2344794132315333,19.258969113324696,1.9752998255877898,50.0,1.1986781839869989,50,"(0.1,)",8,"[50.0, 161.44342687687723, 365.1730554878729, 97.52069106586242, 76.86648058544534, 167.53789828859982, 151.5723835813006, 457.5125364313861]","[19.258969113324696, 15.747519092444728, 14.246314348754382, 19.661939395147026, 11.852323624691468, 17.41742628496195, 14.501877582174401, 19.025866055540078]",16.03675366987156,"[16.03675366987156, 16.03675366987156, 16.03675366987156, 16.03675366987156, 16.069812367330165, 16.069812367330165, 16.069812367330165, 16.069812367330165, 16.069812367330165, 16.069812367330165, 16.069812367330165, 16.069812367330165, 16.069812367330165, 16.074982502563355, 16.074982502563355, 16.074982502563355, 16.074982502563355, 16.074982502563355, 16.074982502563355, 16.074982502563355, 16.074982502563355, 16.074982502563355, 16.053617166442336, 16.053617166442336, 16.053617166442336, 16.053617166442336, 16.053617166442336, 16.053617166442336, 16.053617166442336, 16.00720656085404, 16.00720656085404, 16.00720656085404, 16.00720656085404, 16.17157027215853, 16.17157027215853, 16.17157027215853, 16.17157027215853, 16.17157027215853, 16.0912439625597, 16.0912439625597, 16.0912439625597, 16.0912439625597, 16.0912439625597, 16.0912439625597, 16.0912439625597, 16.0912439625597, 15.988994351473407, 15.988994351473407, 15.988994351473407, 15.988994351473407, 15.988994351473407, 15.988994351473407, 15.988994351473407, 15.988994351473407, 15.988994351473407, 15.86642886130406, 15.86642886130406, 15.86642886130406, 15.86642886130406, 15.86642886130406, 15.86642886130406, 15.86642886130406, 15.86642886130406, 15.725193247525715, 15.725193247525715, 15.725193247525715, 15.725193247525715, 15.725193247525715, 15.725193247525715, 15.725193247525715, 15.725193247525715, 15.725193247525715, 15.566872021834, 15.566872021834, 15.566872021834, 15.566872021834, 15.566872021834, 15.566872021834, 15.647631849753118, 15.647631849753118, 15.46480323993318, 15.46480323993318, 15.46480323993318, 15.46480323993318, 15.46480323993318, 15.46480323993318, 15.46480323993318, 15.46480323993318, 15.46480323993318, 15.268301492285199, 15.268301492285199, 15.268301492285199, 15.268301492285199, 15.268301492285199, 15.268301492285199, 15.268301492285199, 15.268301492285199, 15.059635574604824]",0.81,0.98,13.268023014068604
4129,7.05494245939996,2.7465810299098083,1.2863832992081783,19.29924569572143,2.0610669914433015,50.0,1.1986781839869989,50,"(0.1,)",6,"[50.0, 161.44342687687723, 365.1730554878729, 97.52069106586242, 167.53789828859982, 457.5125364313861]","[19.29924569572143, 16.365422608563662, 12.551195594092587, 19.936876152998774, 16.69558526214808, 19.971418630033963]",21.42641648977355,"[21.42641648977355, 21.42641648977355, 21.433310003417805, 21.433310003417805, 21.433310003417805, 21.433310003417805, 21.433310003417805, 21.433310003417805, 21.433310003417805, 21.433310003417805, 21.433310003417805, 21.40482288858978, 21.40482288858978, 21.40482288858978, 21.40482288858978, 21.40482288858978, 21.40482288858978, 21.40482288858978, 21.40482288858978, 21.34294208113872, 21.34294208113872, 21.34294208113872, 21.34294208113872, 21.56209369621137, 21.56209369621137, 21.56209369621137, 21.56209369621137, 21.56209369621137, 21.454991950079602, 21.454991950079602, 21.454991950079602, 21.454991950079602, 21.454991950079602, 21.454991950079602, 21.454991950079602, 21.454991950079602, 21.318659135297874, 21.318659135297874, 21.318659135297874, 21.318659135297874, 21.318659135297874, 21.318659135297874, 21.318659135297874, 21.318659135297874, 21.318659135297874, 21.155238481738746, 21.155238481738746, 21.155238481738746, 21.155238481738746, 21.155238481738746, 21.155238481738746, 21.155238481738746, 21.155238481738746, 20.966924330034285, 20.966924330034285, 20.966924330034285, 20.966924330034285, 20.966924330034285, 20.966924330034285, 20.966924330034285, 20.966924330034285, 20.966924330034285, 20.755829362445333, 20.755829362445333, 20.755829362445333, 20.755829362445333, 20.755829362445333, 20.755829362445333, 20.863509133004158, 20.863509133004158, 20.61973765324424, 20.61973765324424, 20.61973765324424, 20.61973765324424, 20.61973765324424, 20.61973765324424, 20.61973765324424, 20.61973765324424, 20.61973765324424, 20.35773532304693, 20.35773532304693, 20.35773532304693, 20.35773532304693, 20.35773532304693, 20.35773532304693, 20.35773532304693, 20.35773532304693, 20.079514099473098]",0.63,0.88,11.911412000656128
