RNN error,MSNN error
0.4280393719673157,-0.07502677291631699
0.4504086673259735,0.561527669429779
0.04047673940658569,-1.264944314956665
0.36046305298805237,-0.6060221195220947
0.4068155884742737,-0.27534404397010803
0.25405216217041016,-0.0003898143768310547
-1.4401710033416748,0.331109881401062
-1.6341809034347534,0.29782789945602417
-1.6677510738372803,-1.6291810274124146
-1.7102725505828857,-1.8506481647491455
0.0798770934343338,-1.867950439453125
-1.6052873134613037,-0.2648778259754181
-1.5171844959259033,-0.37331900000572205
-1.4078677892684937,-0.18900352716445923
-1.2933803796768188,-1.8953092098236084
-0.6827807426452637,0.12980243563652039
-0.02007618546485901,0.3217350244522095
-0.9550817012786865,-0.5294589400291443
0.24008648097515106,-0.25172197818756104
-0.7649811506271362,0.6181696653366089
-1.4054720401763916,-0.1560555100440979
-0.5946648120880127,-0.1950615644454956
-0.46700334548950195,-0.044812992215156555
0.06717197597026825,0.12376176565885544
0.1739502102136612,-1.1034226417541504
0.1902174949645996,-1.5115673542022705
0.23462878167629242,-0.161354660987854
0.2606445252895355,-0.39590102434158325
0.21984997391700745,-1.8746345043182373
0.012103766202926636,-1.7019686698913574
0.22426313161849976,0.6153088212013245
0.24464942514896393,-1.0341166257858276
-0.6136700510978699,-0.17750993371009827
0.16150352358818054,-0.07502677291631699
-0.40366923809051514,0.4057127833366394
-0.2719461917877197,0.2045663595199585
-0.017401307821273804,0.7939236760139465
0.07042056322097778,0.14901912212371826
0.02688726782798767,-1.0455076694488525
0.14740976691246033,-0.9267691969871521
0.1832418292760849,0.0149732306599617
0.16015656292438507,0.12432189285755157
0.14159883558750153,0.019702903926372528
-1.175765037536621,-0.44502678513526917
0.19366516172885895,-0.19812816381454468
0.14325861632823944,0.6620360016822815
-0.8290087580680847,-0.04773833602666855
0.23630940914154053,0.9079781770706177
-0.86765456199646,0.4035005569458008
-0.7443060278892517,0.6488388776779175
-0.6154274940490723,-0.10297691822052002
0.02971234917640686,-0.10441097617149353
-0.02493801712989807,0.05073228478431702
0.11181071400642395,0.13875703513622284
0.31163278222084045,0.21111392974853516
0.17362800240516663,-0.9110682010650635
0.10399706661701202,0.13095426559448242
0.15206798911094666,-1.6041918992996216
0.2004692107439041,-1.1469467878341675
-0.2449292242527008,-0.39109718799591064
-0.044600710272789,0.3056967556476593
0.06799905002117157,-0.0900236964225769
0.1689949631690979,-1.4131200313568115
0.20073415338993073,0.11638982594013214
-1.7843217849731445,0.09326741844415665
-1.7806906700134277,-1.3552968502044678
-1.7759714126586914,-0.7257052659988403
-1.0049455165863037,-1.0410993099212646
0.24219338595867157,-0.2122526466846466
0.16331747174263,0.3418106436729431
-0.052345842123031616,0.0228186696767807
0.071901336312294,-0.1406117081642151
-0.4351266622543335,0.14078520238399506
0.28204235434532166,0.9549620151519775
0.2709340453147888,-0.2740370035171509
0.2764432728290558,0.03451627492904663
0.2666310667991638,-0.06570275872945786
0.22639267146587372,0.4351425766944885
0.058090195059776306,0.5187966823577881
-0.276123970746994,0.1190207302570343
-0.14946255087852478,0.9667229652404785
-0.05491270124912262,0.16368044912815094
0.20516328513622284,0.24262285232543945
0.20846998691558838,1.9234139919281006
0.2046567052602768,-0.07631954550743103
0.0014426559209823608,0.5991382598876953
0.251075804233551,-0.1923961639404297
0.2563970386981964,0.7790607213973999
0.1235465556383133,1.5955560207366943
0.1930581033229828,0.21517053246498108
0.20378784835338593,0.20517976582050323
0.19481304287910461,0.33966344594955444
-0.4417440891265869,0.6080229878425598
-0.26507991552352905,0.3496604561805725
-0.1482088416814804,-1.6562070846557617
0.263138085603714,-1.8263195753097534
-1.706923246383667,-1.6365597248077393
0.2213231474161148,-1.5923672914505005
0.18543967604637146,-1.426575779914856
-1.7752515077590942,-1.4092179536819458
-1.7800774574279785,-0.9808645844459534
-1.7591915130615234,-0.9929336309432983
-1.7483528852462769,0.626261293888092
-1.739923119544983,-0.03375732898712158
-1.7322368621826172,-0.6008442044258118
-1.4268287420272827,-0.7774264812469482
-1.3031907081604004,0.448581337928772
-0.005611807107925415,0.17644499242305756
-1.052267074584961,1.0684123039245605
-0.9028899669647217,-0.1175549328327179
-0.7596789598464966,0.18396319448947906
-0.7002255320549011,-1.147253394126892
-0.6503444314002991,-0.8974018096923828
-0.5717803239822388,0.4497297406196594
0.24460920691490173,-0.028322488069534302
-0.4277537167072296,0.17932480573654175
0.23563949763774872,0.6744303703308105
0.0871766060590744,0.2218472957611084
0.171797975897789,0.3324422836303711
-0.04252356290817261,0.6477605104446411
0.1417718529701233,0.5707260966300964
0.21856434643268585,-1.7921946048736572
0.1855480670928955,-0.9077383279800415
-0.801645815372467,-1.6172075271606445
0.10857364535331726,-1.2869737148284912
0.2618359327316284,-1.5228403806686401
-0.18321305513381958,0.08368045091629028
0.3980652093887329,-0.5157489776611328
0.22418546676635742,-0.5687477588653564
0.21982449293136597,-0.0027010440826416016
0.20098961889743805,-0.09036213159561157
0.2576673626899719,0.012965857982635498
-0.001871645450592041,-1.3738114833831787
0.22918695211410522,-1.2382512092590332
0.16721460223197937,0.06368045508861542
0.21160763502120972,-0.16032475233078003
0.2064882516860962,-0.758725643157959
-0.14907626807689667,-0.2459689974784851
0.187754824757576,-0.14520502090454102
0.10369737446308136,0.003115922212600708
0.22562752664089203,-0.17876894772052765
0.18935763835906982,0.10974292457103729
-1.7711962461471558,0.24785898625850677
-0.7289167642593384,0.19516855478286743
0.19757340848445892,0.2483641654253006
0.1265050172805786,0.45535653829574585
-0.3972368538379669,1.7039680480957031
-0.24934707581996918,0.4463932514190674
0.23341123759746552,-0.8425208926200867
-0.05352434515953064,0.011488914489746094
0.1012054979801178,-1.540710687637329
0.19252347946166992,-1.6729648113250732
0.16730521619319916,-1.380420446395874
0.17181572318077087,-0.1937151551246643
-0.5496050715446472,0.9412147998809814
-0.4629533886909485,0.1357818841934204
-0.17873886227607727,0.32119786739349365
-0.06148415803909302,0.09478592872619629
0.050932615995407104,-1.5556914806365967
0.16671337187290192,-1.4330060482025146
0.21792766451835632,-1.2390928268432617
0.15582461655139923,-1.0976879596710205
0.20002076029777527,-0.801479160785675
0.19377021491527557,-0.6466408967971802
0.19255521893501282,-0.5732491612434387
0.09200254082679749,0.0030770301818847656
0.08941294252872467,0.05466780066490173
0.19278573989868164,0.014747262001037598
0.031206965446472168,0.23111885786056519
0.15740138292312622,-1.6436465978622437
0.14750000834465027,-0.333208829164505
-0.9920213222503662,0.06368045508861542
-0.8837500810623169,-1.587367296218872
0.22689411044120789,0.22560983896255493
-1.7858638763427734,0.7852953672409058
-1.7932883501052856,-0.522635817527771
-0.5124672651290894,-1.7622352838516235
-1.6339064836502075,0.30401819944381714
-1.5186632871627808,-1.529189109802246
-1.3921831846237183,-1.3692407608032227
-0.053169846534729004,-1.2253704071044922
-1.7292851209640503,-0.8910062909126282
-1.7195883989334106,-1.0570482015609741
-1.6810344457626343,-0.4742208421230316
-1.6624239683151245,-0.20631954073905945
-1.6921470165252686,0.1645156741142273
0.18292805552482605,0.13233783841133118
-0.5803523659706116,0.34665387868881226
-0.48015740513801575,0.46993786096572876
-0.6194831728935242,-0.17590361833572388
-0.521138608455658,-0.2950640022754669
-0.4668712019920349,-0.27566373348236084
-0.2384643256664276,0.41909053921699524
-0.2704187333583832,0.2912839651107788
-1.7252440452575684,0.16368044912815094
-1.664249062538147,-0.04498985409736633
0.32519111037254333,-1.648085355758667
0.24755088984966278,-1.506319522857666
-1.5347126722335815,-0.9156851768493652
